1217189028	20241223	202412	2024	2024.9671	USA	WASHINGTON	USA								RUS	RUSSIA	RUS								0	010	010	01	1	0.0	6	1	6	-2.38693467336684	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20241223120000	https://www.newsweek.com/russia-tactical-nuclear-weapon-stockpile-comparison-us-2004837
1217189029	20241223	202412	2024	2024.9671	USA	CHICAGO	USA								USACOP	UNITED STATES	USA					COP			0	042	042	04	1	1.9	4	1	4	-3.41591591591592	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217189030	20241223	202412	2024	2024.9671	USA	CHICAGO	USA								USACOP	UNITED STATES	USA					COP			0	043	043	04	1	2.8	1	1	1	-3.41591591591592	3	Mount Greenwood, Illinois, United States	US	USIL	IL031	41.6981	-87.7087	1737794	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Mount Greenwood, Illinois, United States	US	USIL		41.6981	-87.7087	1737794	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217189031	20241223	202412	2024	2024.9671	USA	CHICAGO	USA								USACOP	UNITED STATES	USA					COP			0	043	043	04	1	2.8	1	1	1	-3.41591591591592	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217189032	20241223	202412	2024	2024.9671	USA	CHICAGO	USA								USACOP	UNITED STATES	USA					COP			0	090	090	09	2	-2.0	1	1	1	-3.41591591591592	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Will County, Illinois, United States	US	USIL		41.4334	-87.9667	1785190	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217189033	20241223	202412	2024	2024.9671	USA	UNITED STATES	USA								USACOP	UNITED STATES	USA					COP			0	173	173	17	4	-5.0	1	1	1	-3.41591591591592	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217189034	20241223	202412	2024	2024.9671	USA	CHICAGO	USA								USACOP	UNITED STATES	USA					COP			0	190	190	19	4	-10.0	4	1	2	-3.41591591591592	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217189035	20241223	202412	2024	2024.9671	USA	UNITED STATES	USA								USACOP	NEW YORK	USA					COP			1	193	193	19	4	-10.0	4	4	4	-9.26517571884983	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241223120000	https://www.wfmynews2.com/article/news/nation-world/luigi-mangione-nyc-arraignment-unitedhealthcare-ceo-death/507-57c7affa-29a7-46ef-8a4c-11822d1f6075
1217189036	20241223	202412	2024	2024.9671	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			1	043	043	04	1	2.8	4	1	4	0	3	Long Beach, California, United States	US	USCA	CA037	33.767	-118.189	1652747	3	Seal Beach, California, United States	US	USCA		33.7414	-118.105	1661416	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20241223120000	https://abc7.com/post/seal-beach-community-holds-vigil-honor-los-angeles-firefighter-connor-lees-gone-missing-after-diving-trip-long-beach/15694675/
1217189037	20241223	202412	2024	2024.9671	USA	CALIF	USA								USAGOV	UNITED STATES	USA					GOV			1	017	017	01	1	0.0	2	1	2	0	3	Seal Beach, California, United States	US	USCA	CA059	33.7414	-118.105	1661416	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20241223120000	https://abc7.com/post/seal-beach-community-holds-vigil-honor-los-angeles-firefighter-connor-lees-gone-missing-after-diving-trip-long-beach/15694675/
1217189038	20241223	202412	2024	2024.9671	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	2	1	2	-0.73170731707317	3	Cherry Hill, Washington, United States	US	USWA	WA041	46.5868	-123.263	1512088	3	White Salmon, Washington, United States	US	USWA		45.7276	-121.486	1512803	3	Cherry Hill, Washington, United States	US	USWA		46.5868	-123.263	1512088	20241223120000	https://www.columbiagorgenews.com/news/planning-commission-downvotes-cherry-hill/article_28b5dcba-c119-11ef-92f8-f39856c4d513.html
1217189039	20241223	202412	2024	2024.9671	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	046	046	04	1	7.0	2	1	2	-0.73170731707317	3	White Salmon, Washington, United States	US	USWA	WA039	45.7276	-121.486	1512803	3	White Salmon, Washington, United States	US	USWA		45.7276	-121.486	1512803	3	White Salmon, Washington, United States	US	USWA		45.7276	-121.486	1512803	20241223120000	https://www.columbiagorgenews.com/news/planning-commission-downvotes-cherry-hill/article_28b5dcba-c119-11ef-92f8-f39856c4d513.html
1217189040	20241223	202412	2024	2024.9671	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	051	051	05	1	3.4	1	1	1	0	3	Seal Beach, California, United States	US	USCA	CA059	33.7414	-118.105	1661416	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Seal Beach, California, United States	US	USCA		33.7414	-118.105	1661416	20241223120000	https://abc7.com/post/seal-beach-community-holds-vigil-honor-los-angeles-firefighter-connor-lees-gone-missing-after-diving-trip-long-beach/15694675/
1217189041	20241223	202412	2024	2024.9671	USA	UNITED STATES	USA								USAOPP	UNITED STATES	USA					OPP			1	040	040	04	1	1.0	1	1	1	5.8641975308642	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20241223120000	https://www.resilience.org/stories/2024-12-23/christian-sawyer-the-great-simplification-in-action-building-resilience-through-local-communities/
1217189042	20241223	202412	2024	2024.9671	USACOP	CHICAGO	USA					COP													0	042	042	04	1	1.9	6	1	6	-3.41591591591592	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217189043	20241223	202412	2024	2024.9671	USACOP	CLEVELAND	USA					COP			COP	POLICE						COP			1	051	051	05	1	3.4	5	1	5	0.980392156862745	0								0								0								20241223120000	https://www.darlingtonandstocktontimes.co.uk/news/24813837.investigation-two-quad-bikes-stolen-ingleby-greenhow/
1217189044	20241223	202412	2024	2024.9671	USACOP	UNITED STATES	USA					COP			USA	CHICAGO	USA								0	042	042	04	1	1.9	1	1	1	-3.41591591591592	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Mount Greenwood, Illinois, United States	US	USIL		41.6981	-87.7087	1737794	3	Mount Greenwood, Illinois, United States	US	USIL		41.6981	-87.7087	1737794	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217189045	20241223	202412	2024	2024.9671	USACOP	UNITED STATES	USA					COP			USA	CHICAGO	USA								0	042	042	04	1	1.9	1	1	1	-3.41591591591592	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217189046	20241223	202412	2024	2024.9671	USACOP	UNITED STATES	USA					COP			USA	CHICAGO	USA								0	043	043	04	1	2.8	4	1	4	-3.41591591591592	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217189047	20241223	202412	2024	2024.9671	USACOP	UNITED STATES	USA					COP			USA	CHICAGO	USA								0	051	051	05	1	3.4	1	1	1	-3.41591591591592	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Mount Greenwood, Illinois, United States	US	USIL		41.6981	-87.7087	1737794	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217189048	20241223	202412	2024	2024.9671	USACOP	UNITED STATES	USA					COP			USA	CHICAGO	USA								0	051	051	05	1	3.4	1	1	1	-3.41591591591592	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217189049	20241223	202412	2024	2024.9671	USACOP	CHICAGO	USA					COP			USACOP	CHICAGO	USA					COP			0	190	190	19	4	-10.0	6	1	6	-3.41591591591592	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217189050	20241223	202412	2024	2024.9671	USACOP	CHICAGO	USA					COP			USACOP	CHICAGO	USA					COP			0	193	193	19	4	-10.0	2	1	2	-3.41591591591592	3	Cook County, Illinois, United States	US	USIL	IL031	41.8334	-87.8501	1784766	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217189051	20241223	202412	2024	2024.9671	USACOP	UNITED STATES	USA					COP			USACOP	UNITED STATES	USA					COP			0	193	193	19	4	-10.0	4	1	4	-3.41591591591592	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20241223120000	https://www.chicagotribune.com/2024/12/23/electronic-monitoring-changes/
1217189052	20241223	202412	2024	2024.9671	USACVL	UNITED STATES	USA					CVL			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	0	3	Seal Beach, California, United States	US	USCA	CA059	33.7414	-118.105	1661416	3	Long Beach, California, United States	US	USCA		33.767	-118.189	1652747	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20241223120000	https://abc7.com/post/seal-beach-community-holds-vigil-honor-los-angeles-firefighter-connor-lees-gone-missing-after-diving-trip-long-beach/15694675/
1217189053	20241223	202412	2024	2024.9671	USACVL	UNITED STATES	USA					CVL			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	5	1	5	-4.43037974683544	3	Jamestown, Virginia, United States	US	USVA	VA095	37.2082	-76.7741	1499605	3	Jamestown, Virginia, United States	US	USVA	VA095	37.2082	-76.7741	1499605	3	Jamestown, Virginia, United States	US	USVA	VA095	37.2082	-76.7741	1499605	20241223120000	https://listverse.com/2024/12/23/10-super-unsettling-finds-dug-up-at-the-jamestown-colony/
1217189054	20241223	202412	2024	2024.9671	USACVL	UNITED STATES	USA					CVL			USA	VIRGINIA	USA								1	190	190	19	4	-10.0	1	1	1	-4.43037974683544	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20241223120000	https://listverse.com/2024/12/23/10-super-unsettling-finds-dug-up-at-the-jamestown-colony/
1217189055	20241223	202412	2024	2024.9671	USACVL	UNITED STATES	USA					CVL			USAGOV	UNITED STATES	USA					GOV			1	017	017	01	1	0.0	2	1	2	0	3	Long Beach, California, United States	US	USCA	CA037	33.767	-118.189	1652747	3	Seal Beach, California, United States	US	USCA		33.7414	-118.105	1661416	3	Seal Beach, California, United States	US	USCA		33.7414	-118.105	1661416	20241223120000	https://abc7.com/post/seal-beach-community-holds-vigil-honor-los-angeles-firefighter-connor-lees-gone-missing-after-diving-trip-long-beach/15694675/
1217189056	20241223	202412	2024	2024.9671	USACVL	UNITED STATES	USA					CVL			USAGOV	UNITED STATES	USA					GOV			1	017	017	01	1	0.0	2	1	2	0	3	Seal Beach, California, United States	US	USCA	CA059	33.7414	-118.105	1661416	3	Seal Beach, California, United States	US	USCA		33.7414	-118.105	1661416	3	Seal Beach, California, United States	US	USCA		33.7414	-118.105	1661416	20241223120000	https://abc7.com/post/seal-beach-community-holds-vigil-honor-los-angeles-firefighter-connor-lees-gone-missing-after-diving-trip-long-beach/15694675/
1217189057	20241223	202412	2024	2024.9671	USACVL	UNITED STATES	USA					CVL			USAGOV	UNITED STATES	USA					GOV			1	051	051	05	1	3.4	4	1	4	0	3	Seal Beach, California, United States	US	USCA	CA059	33.7414	-118.105	1661416	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20241223120000	https://abc7.com/post/seal-beach-community-holds-vigil-honor-los-angeles-firefighter-connor-lees-gone-missing-after-diving-trip-long-beach/15694675/
1217189058	20241223	202412	2024	2024.9671	USAEDU	UNITED STATES	USA					EDU			CVL	SCIENTIST						CVL			1	141	141	14	3	-6.5	1	1	1	-4.12371134020618	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241223120000	https://www.miragenews.com/five-breakthroughs-in-brain-sciences-at-imperial-1384055/
1217189059	20241223	202412	2024	2024.9671	USAGOV	NASA	USA					GOV													1	090	090	09	2	-2.0	5	1	5	-1.49253731343284	0								0								0								20241223120000	https://www.latestly.com/technology/science/christmas-eve-asteroid-cosmic-grinch-amid-the-holiday-season-nasa-warns-massive-asteroid-2024-xn1s-close-approach-to-earth-heres-what-you-need-to-know-about-the-space-rock-6512502.html
1217189060	20241223	202412	2024	2024.9671	USAGOV	OBAMA	USA					GOV			OPP	DETAINEE						OPP			0	173	173	17	4	-5.0	2	1	2	-7.38095238095238	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20241223120000	https://www.latimes.com/california/story/2024-12-23/cops-lie-to-suspects-during-interrogations-should-detectives-stick-to-the-truth
1217189061	20241223	202412	2024	2024.9671	USAGOV	BARACK OBAMA	USA					GOV			SPY	INTELLIGENCE						SPY			0	1822	182	18	4	-9.0	2	1	2	-7.38095238095238	3	Los Angeles County, California, United States	US	USCA	CA037	34.3667	-118.201	277283	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20241223120000	https://www.latimes.com/california/story/2024-12-23/cops-lie-to-suspects-during-interrogations-should-detectives-stick-to-the-truth
1217189062	20241223	202412	2024	2024.9671	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-1.52733118971061	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20241223120000	https://www.courant.com/2024/12/23/shutdown-averted-whats-in-the-federal-funding-bill-for-ct/
1217189063	20241223	202412	2024	2024.9671	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-1.52733118971061	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20241223120000	https://www.courant.com/2024/12/23/shutdown-averted-whats-in-the-federal-funding-bill-for-ct/
1217189064	20241223	202412	2024	2024.9671	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								1	030	030	03	1	4.0	4	1	4	1.30208333333333	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20241223120000	https://indianexpress.com/article/explained/everyday-explainers/sriram-krishnan-trump-adviser-indian-american-background-9740637/
1217189065	20241223	202412	2024	2024.9671	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-0.73170731707317	3	White Salmon, Washington, United States	US	USWA	WA039	45.7276	-121.486	1512803	3	Cherry Hill, Washington, United States	US	USWA		46.5868	-123.263	1512088	3	Cherry Hill, Washington, United States	US	USWA		46.5868	-123.263	1512088	20241223120000	https://www.columbiagorgenews.com/news/planning-commission-downvotes-cherry-hill/article_28b5dcba-c119-11ef-92f8-f39856c4d513.html
1217189066	20241223	202412	2024	2024.9671	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	046	046	04	1	7.0	1	1	1	-0.73170731707317	3	White Salmon, Washington, United States	US	USWA	WA039	45.7276	-121.486	1512803	3	White Salmon, Washington, United States	US	USWA		45.7276	-121.486	1512803	3	White Salmon, Washington, United States	US	USWA		45.7276	-121.486	1512803	20241223120000	https://www.columbiagorgenews.com/news/planning-commission-downvotes-cherry-hill/article_28b5dcba-c119-11ef-92f8-f39856c4d513.html
1217189067	20241223	202412	2024	2024.9671	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	046	046	04	1	7.0	1	1	1	-0.73170731707317	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	3	Jewett Creek, Washington, United States	US	USWA		45.7165	-121.475	1521363	20241223120000	https://www.columbiagorgenews.com/news/planning-commission-downvotes-cherry-hill/article_28b5dcba-c119-11ef-92f8-f39856c4d513.html
1217189068	20241223	202412	2024	2024.9671	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	1.5180265654649	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20241223120000	https://centraljersey.com/2024/12/12/susan-valdes/
